key,publishingCountry,basisOfRecord,occurrenceStatus,scientificName,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,decimalLongitude,decimalLatitude,coordinateUncertaintyInMeters,eventDate,issues,class,countryCode,country,datasetName,avg_radiance,avg_deg_urban,is_invasive,land_cover_label,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,phh2o_0_5cm_mean,bdod_0_5cm_mean,cec_0_5cm_mean,cfvo_0_5cm_mean,clay_0_5cm_mean,nitrogen_0_5cm_mean,sand_0_5cm_mean,silt_0_5cm_mean,soc_0_5cm_mean,ocd_0_5cm_mean
3759689872,GB,HUMAN_OBSERVATION,PRESENT,Glechoma hederacea L.,Glechoma hederacea L.,Plantae,Tracheophyta,Lamiales,Lamiaceae,Glechoma,Glechoma hederacea,Glechoma,hederacea,SPECIES,ACCEPTED,NE,0.504374,51.657608,5353.0,2022-04-04T15:08:54Z,['COORDINATE_ROUNDED'],Magnoliopsida,GB,United Kingdom of Great Britain and Northern Ireland,iNaturalist research-grade observations,4.3969,1.5263,false,water,9.5,5.1,15.1,2.1,,253.0,27.0,55.5,1011.0,,63.0,106.0,302.0,136.0,279.0,6764.0,272.0,450.0,861.0,579.0
3760290902,GB,HUMAN_OBSERVATION,PRESENT,Ficaria verna Huds.,Ficaria verna Huds.,Plantae,Tracheophyta,Ranunculales,Ranunculaceae,Ficaria,Ficaria verna,Ficaria,verna,SPECIES,ACCEPTED,NE,0.463311,51.723838,43.0,2022-04-04T15:16:04Z,['COORDINATE_ROUNDED'],Magnoliopsida,GB,United Kingdom of Great Britain and Northern Ireland,iNaturalist research-grade observations,3.1612,1.3296,false,built,9.5,5.1,15.1,2.1,,253.0,27.0,55.5,1011.0,,63.0,114.0,298.0,151.0,246.0,7032.0,262.0,492.0,906.0,570.0
3759232892,GB,HUMAN_OBSERVATION,PRESENT,Pentaglottis sempervirens (L.) L.H.Bailey,Pentaglottis sempervirens (L.) L.H.Bailey,Plantae,Tracheophyta,Boraginales,Boraginaceae,Pentaglottis,Pentaglottis sempervirens,Pentaglottis,sempervirens,SPECIES,ACCEPTED,NE,0.463153,51.723787,38.0,2022-04-04T15:13:49Z,['COORDINATE_ROUNDED'],Magnoliopsida,GB,United Kingdom of Great Britain and Northern Ireland,iNaturalist research-grade observations,3.1622,1.3298,false,built,9.5,5.1,15.1,2.1,,253.0,27.0,55.5,1011.0,,63.0,114.0,298.0,151.0,246.0,7032.0,262.0,492.0,906.0,570.0
3760051840,GB,HUMAN_OBSERVATION,PRESENT,Lamium purpureum L.,Lamium purpureum L.,Plantae,Tracheophyta,Lamiales,Lamiaceae,Lamium,Lamium purpureum,Lamium,purpureum,SPECIES,ACCEPTED,NE,0.463014,51.72375,77.0,2022-04-04T15:14:09Z,['COORDINATE_ROUNDED'],Magnoliopsida,GB,United Kingdom of Great Britain and Northern Ireland,iNaturalist research-grade observations,3.163,1.3299,false,built,9.5,5.1,15.1,2.1,,253.0,27.0,55.5,1011.0,,63.0,114.0,298.0,151.0,246.0,7032.0,262.0,492.0,906.0,570.0
3759227850,GB,HUMAN_OBSERVATION,PRESENT,"Columba palumbus Linnaeus, 1758","Columba palumbus Linnaeus, 1758",Animalia,Chordata,Columbiformes,Columbidae,Columba,Columba palumbus,Columba,palumbus,SPECIES,ACCEPTED,LC,0.880013,51.324797,6.0,2022-04-04T07:23:45Z,['COORDINATE_ROUNDED'],Aves,GB,United Kingdom of Great Britain and Northern Ireland,iNaturalist research-grade observations,2.3252,0.9538,false,built,9.5,5.1,15.1,2.1,,253.0,27.0,57.0,1011.0,,64.0,104.0,327.0,139.0,236.0,6089.0,274.0,482.0,678.0,601.0
3859850940,US,HUMAN_OBSERVATION,PRESENT,"Evarcha jucunda (Lucas, 1846)","Evarcha jucunda (Lucas, 1846)",Animalia,Arthropoda,Araneae,Salticidae,Evarcha,Evarcha jucunda,Evarcha,jucunda,SPECIES,ACCEPTED,NE,-1.52971,52.651698,28.0,2022-04-04T17:07:00Z,['COORDINATE_ROUNDED'],Arachnida,GB,United Kingdom of Great Britain and Northern Ireland,iNaturalist research-grade observations,4.7072,1.1403,false,crops,9.5,5.6,12.6,6.8,,258.0,29.0,37.0,1009.5,,63.0,107.0,299.0,123.00000000000001,263.0,6144.0,354.0,384.0,853.0,585.0
3786431370,GB,HUMAN_OBSERVATION,PRESENT,"Turdus philomelos C.L.Brehm, 1831","Turdus philomelos C.L.Brehm, 1831",Animalia,Chordata,Passeriformes,Turdidae,Turdus,Turdus philomelos,Turdus,philomelos,SPECIES,ACCEPTED,LC,-1.141285,52.614878,3.0,2022-04-04T00:00:00Z,['COORDINATE_ROUNDED'],Aves,GB,United Kingdom of Great Britain and Northern Ireland,,4.4853,1.9424,false,built,9.5,5.6,12.6,6.8,,258.0,29.0,,1009.5,,65.0,106.0,294.0,118.0,282.0,7168.0,365.0,356.0,1058.0,582.0
3786398448,GB,HUMAN_OBSERVATION,PRESENT,"Chloris chloris (Linnaeus, 1758)","Chloris chloris (Linnaeus, 1758)",Animalia,Chordata,Passeriformes,Fringillidae,Chloris,Chloris chloris,Chloris,chloris,SPECIES,ACCEPTED,LC,-1.141071,52.61418,23.0,2022-04-04T00:00:00Z,['COORDINATE_ROUNDED'],Aves,GB,United Kingdom of Great Britain and Northern Ireland,,4.4841,1.9408,false,built,9.5,5.6,12.6,6.8,,258.0,29.0,,1009.5,,65.0,106.0,294.0,118.0,282.0,7168.0,363.0,356.0,1058.0,582.0
3786438338,GB,HUMAN_OBSERVATION,PRESENT,"Alcedo atthis (Linnaeus, 1758)","Alcedo atthis (Linnaeus, 1758)",Animalia,Chordata,Coraciiformes,Alcedinidae,Alcedo,Alcedo atthis,Alcedo,atthis,SPECIES,ACCEPTED,LC,-1.138021,52.613226,17.0,2022-04-04T00:00:00Z,['COORDINATE_ROUNDED'],Aves,GB,United Kingdom of Great Britain and Northern Ireland,,4.4535,1.9353,false,built,9.5,5.6,12.6,6.8,,258.0,29.0,,1009.5,,66.0,106.0,295.0,123.0,277.0,7168.0,363.0,363.0,1058.5,584.0
3759951862,US,HUMAN_OBSERVATION,PRESENT,"Anas platyrhynchos Linnaeus, 1758","Anas platyrhynchos Linnaeus, 1758",Animalia,Chordata,Anseriformes,Anatidae,Anas,Anas platyrhynchos,Anas,platyrhynchos,SPECIES,ACCEPTED,LC,-1.531855,52.65201,5.0,2022-04-04T15:09:55Z,['COORDINATE_ROUNDED'],Aves,GB,United Kingdom of Great Britain and Northern Ireland,iNaturalist research-grade observations,4.7151,1.1415,false,crops,9.5,5.6,12.6,6.8,,258.0,29.0,37.0,1009.5,,63.0,107.0,299.0,123.0,263.0,6174.0,354.0,384.0,853.0,585.0
3759292174,GB,HUMAN_OBSERVATION,PRESENT,Ficaria verna Huds.,Ficaria verna Huds.,Plantae,Tracheophyta,Ranunculales,Ranunculaceae,Ficaria,Ficaria verna,Ficaria,verna,SPECIES,ACCEPTED,NE,-1.472111,52.812217,17.0,2022-04-04T13:03:06Z,['COORDINATE_ROUNDED'],Magnoliopsida,GB,United Kingdom of Great Britain and Northern Ireland,iNaturalist research-grade observations,5.7314,1.4386,false,trees,9.5,5.6,12.6,6.8,,258.0,29.0,53.0,1009.5,,61.0,101.0,311.0,129.0,265.0,6444.0,351.0,383.0,845.0,601.0
3786438348,GB,HUMAN_OBSERVATION,PRESENT,"Cettia cetti (Temminck, 1820)","Cettia cetti (Temminck, 1820)",Animalia,Chordata,Passeriformes,Cettiidae,Cettia,Cettia cetti,Cettia,cetti,SPECIES,ACCEPTED,LC,-1.11,52.68,707.1,2022-04-04T00:00:00Z,['FOOTPRINT_WKT_INVALID'],Aves,GB,United Kingdom of Great Britain and Northern Ireland,,4.1784,1.7038,false,built,9.5,5.6,12.6,6.8,,258.0,29.0,46.3,1009.5,,64.0,107.0,280.0,124.0,290.0,6995.0,384.0,325.0,1071.0,564.0
3786435480,GB,HUMAN_OBSERVATION,PRESENT,"Sylvia atricapilla (Linnaeus, 1758)","Sylvia atricapilla (Linnaeus, 1758)",Animalia,Chordata,Passeriformes,Sylviidae,Sylvia,Sylvia atricapilla,Sylvia,atricapilla,SPECIES,ACCEPTED,LC,-1.109541,52.682324,7.1,2022-04-04T00:00:00Z,['FOOTPRINT_WKT_INVALID'],Aves,GB,United Kingdom of Great Britain and Northern Ireland,,4.1842,1.6804,false,built,9.5,5.6,12.6,6.8,,258.0,29.0,46.3,1009.5,,64.0,108.0,282.0,124.0,290.0,6995.0,385.0,326.0,1037.0,565.0
3786429325,GB,HUMAN_OBSERVATION,PRESENT,"Phylloscopus collybita (Vieillot, 1817)","Phylloscopus collybita (Vieillot, 1817)",Animalia,Chordata,Passeriformes,Phylloscopidae,Phylloscopus,Phylloscopus collybita,Phylloscopus,collybita,SPECIES,ACCEPTED,LC,-1.109541,52.682324,7.1,2022-04-04T00:00:00Z,['FOOTPRINT_WKT_INVALID'],Aves,GB,United Kingdom of Great Britain and Northern Ireland,,4.1842,1.6804,false,built,9.5,5.6,12.6,6.8,,258.0,29.0,46.3,1009.5,,64.0,108.0,282.0,124.0,290.0,6995.0,385.0,326.0,1037.0,565.0
3786397451,GB,HUMAN_OBSERVATION,PRESENT,"Egretta garzetta (Linnaeus, 1766)","Egretta garzetta (Linnaeus, 1766)",Animalia,Chordata,Pelecaniformes,Ardeidae,Egretta,Egretta garzetta,Egretta,garzetta,SPECIES,ACCEPTED,LC,-1.11,52.68,707.1,2022-04-04T00:00:00Z,['FOOTPRINT_WKT_INVALID'],Aves,GB,United Kingdom of Great Britain and Northern Ireland,,4.1784,1.7038,false,built,9.5,5.6,12.6,6.8,,258.0,29.0,46.3,1009.5,,64.0,107.0,280.0,124.0,290.0,6995.0,384.0,325.0,1071.0,564.0
3786432381,GB,HUMAN_OBSERVATION,PRESENT,"Ardea cinerea Linnaeus, 1758","Ardea cinerea Linnaeus, 1758",Animalia,Chordata,Pelecaniformes,Ardeidae,Ardea,Ardea cinerea,Ardea,cinerea,SPECIES,ACCEPTED,LC,-1.109541,52.682324,7.1,2022-04-04T00:00:00Z,['FOOTPRINT_WKT_INVALID'],Aves,GB,United Kingdom of Great Britain and Northern Ireland,,4.1842,1.6804,false,built,9.5,5.6,12.6,6.8,,258.0,29.0,46.3,1009.5,,64.0,108.0,282.0,124.0,290.0,6995.0,385.0,326.0,1037.0,565.0
3786432363,GB,HUMAN_OBSERVATION,PRESENT,"Podiceps cristatus (Linnaeus, 1758)","Podiceps cristatus (Linnaeus, 1758)",Animalia,Chordata,Podicipediformes,Podicipedidae,Podiceps,Podiceps cristatus,Podiceps,cristatus,SPECIES,ACCEPTED,LC,-1.109541,52.682324,7.1,2022-04-04T00:00:00Z,['FOOTPRINT_WKT_INVALID'],Aves,GB,United Kingdom of Great Britain and Northern Ireland,,4.1842,1.6804,false,built,9.5,5.6,12.6,6.8,,258.0,29.0,46.3,1009.5,,64.0,108.0,282.0,124.0,290.0,6995.0,385.0,326.0,1037.0,565.0
3786429476,GB,HUMAN_OBSERVATION,PRESENT,"Lithophane semibrunnea (Haworth, 1809)","Lithophane semibrunnea (Haworth, 1809)",Animalia,Arthropoda,Lepidoptera,Noctuidae,Lithophane,Lithophane semibrunnea,Lithophane,semibrunnea,SPECIES,ACCEPTED,NE,-1.210173,52.622445,7.1,2022-04-04T00:00:00Z,['FOOTPRINT_WKT_INVALID'],Insecta,GB,United Kingdom of Great Britain and Northern Ireland,,4.7304,1.8904,false,built,9.5,5.6,12.6,6.8,,258.0,29.0,,1009.5,,65.0,102.0,282.0,121.0,289.0,6502.0,344.0,368.0,1003.0,589.0
3786390485,GB,HUMAN_OBSERVATION,PRESENT,"Lissotriton vulgaris (Linnaeus, 1758)","Lissotriton vulgaris (Linnaeus, 1758)",Animalia,Chordata,Caudata,Salamandridae,Lissotriton,Lissotriton vulgaris,Lissotriton,vulgaris,SPECIES,ACCEPTED,LC,-1.30528,52.605421,7.1,2022-04-04T00:00:00Z,['FOOTPRINT_WKT_INVALID'],Amphibia,GB,United Kingdom of Great Britain and Northern Ireland,,5.3378,1.4551,false,crops,9.5,5.6,12.6,6.8,,258.0,29.0,37.0,1009.5,,63.0,105.0,295.0,123.00000000000001,257.0,6279.0,336.0,405.0,880.99999999999989,599.99999999999989
3786390496,GB,HUMAN_OBSERVATION,PRESENT,"Bufo bufo (Linnaeus, 1758)","Bufo bufo (Linnaeus, 1758)",Animalia,Chordata,Anura,Bufonidae,Bufo,Bufo bufo,Bufo,bufo,SPECIES,ACCEPTED,LC,-1.30528,52.605421,7.1,2022-04-04T00:00:00Z,['FOOTPRINT_WKT_INVALID'],Amphibia,GB,United Kingdom of Great Britain and Northern Ireland,,5.3378,1.4551,false,crops,9.5,5.6,12.6,6.8,,258.0,29.0,37.0,1009.5,,63.0,105.0,295.0,123.00000000000001,257.0,6279.0,336.0,405.0,880.99999999999989,599.99999999999989
3760298886,US,HUMAN_OBSERVATION,PRESENT,"Hygromia cinctella (Draparnaud, 1801)","Hygromia cinctella (Draparnaud, 1801)",Animalia,Mollusca,Stylommatophora,Hygromiidae,Hygromia,Hygromia cinctella,Hygromia,cinctella,SPECIES,ACCEPTED,LC,-1.156843,52.639384,,2022-04-04T12:27:06Z,['COORDINATE_ROUNDED'],Gastropoda,GB,United Kingdom of Great Britain and Northern Ireland,iNaturalist research-grade observations,4.3088,1.9671,false,built,9.5,5.6,12.6,6.8,,258.0,29.0,,1009.5,,64.0,107.0,282.0,130.0,259.0,7054.0,395.0,346.0,987.0,574.0
3858179969,US,HUMAN_OBSERVATION,PRESENT,"Vallonia pulchella (O.F.Müller, 1774)","Vallonia pulchella (O.F.Müller, 1774)",Animalia,Mollusca,Stylommatophora,Valloniidae,Vallonia,Vallonia pulchella,Vallonia,pulchella,SPECIES,ACCEPTED,NE,-1.156673,52.639336,,2022-04-04T12:36:30Z,['COORDINATE_ROUNDED'],Gastropoda,GB,United Kingdom of Great Britain and Northern Ireland,iNaturalist research-grade observations,4.3081,1.967,false,built,9.5,5.6,12.6,6.8,,258.0,29.0,,1009.5,,64.0,107.0,282.0,130.0,259.0,7054.0,395.0,346.0,987.0,574.0
3760260931,US,HUMAN_OBSERVATION,PRESENT,"Hygromia cinctella (Draparnaud, 1801)","Hygromia cinctella (Draparnaud, 1801)",Animalia,Mollusca,Stylommatophora,Hygromiidae,Hygromia,Hygromia cinctella,Hygromia,cinctella,SPECIES,ACCEPTED,LC,-1.156629,52.639244,,2022-04-04T12:25:19Z,['COORDINATE_ROUNDED'],Gastropoda,GB,United Kingdom of Great Britain and Northern Ireland,iNaturalist research-grade observations,4.3088,1.9669,false,built,9.5,5.6,12.6,6.8,,258.0,29.0,,1009.5,,64.0,107.0,282.0,130.0,259.0,7054.0,395.0,346.0,987.0,574.0
3759976892,US,HUMAN_OBSERVATION,PRESENT,"Orchesella cincta (C.Linnaeus, 1758)","Orchesella cincta (C.Linnaeus, 1758)",Animalia,Arthropoda,,Orchesellidae,Orchesella,Orchesella cincta,Orchesella,cincta,SPECIES,ACCEPTED,NE,-1.156756,52.639431,,2022-04-04T12:20:23Z,['COORDINATE_ROUNDED'],Collembola,GB,United Kingdom of Great Britain and Northern Ireland,iNaturalist research-grade observations,4.3076,1.967,false,built,9.5,5.6,12.6,6.8,,258.0,29.0,,1009.5,,64.0,107.0,282.0,130.0,259.0,7054.0,395.0,346.0,987.0,574.0
3760191890,US,HUMAN_OBSERVATION,PRESENT,"Lauria cylindracea (Da Costa, 1778)","Lauria cylindracea (Da Costa, 1778)",Animalia,Mollusca,Stylommatophora,Lauriidae,Lauria,Lauria cylindracea,Lauria,cylindracea,SPECIES,ACCEPTED,NE,-1.15675,52.639387,,2022-04-04T12:24:45Z,['COORDINATE_ROUNDED'],Gastropoda,GB,United Kingdom of Great Britain and Northern Ireland,iNaturalist research-grade observations,4.3081,1.967,false,built,9.5,5.6,12.6,6.8,,258.0,29.0,,1009.5,,64.0,107.0,282.0,130.0,259.0,7054.0,395.0,346.0,987.0,574.0
3772707554,US,HUMAN_OBSERVATION,PRESENT,"Tandonia budapestensis (Hazay, 1880)","Tandonia budapestensis (Hazay, 1880)",Animalia,Mollusca,Stylommatophora,Milacidae,Tandonia,Tandonia budapestensis,Tandonia,budapestensis,SPECIES,ACCEPTED,LC,-1.15657,52.63931,,2022-04-04T12:31:09Z,['COORDINATE_ROUNDED'],Gastropoda,GB,United Kingdom of Great Britain and Northern Ireland,iNaturalist research-grade observations,4.3076,1.9669,false,built,9.5,5.6,12.6,6.8,,258.0,29.0,,1009.5,,64.0,107.0,282.0,130.0,259.0,7054.0,395.0,346.0,987.0,574.0
3759969851,US,HUMAN_OBSERVATION,PRESENT,"Entomobrya intermedia G.Brook, 1884","Entomobrya intermedia G.Brook, 1884",Animalia,Arthropoda,,Entomobryidae,Entomobrya,Entomobrya intermedia,Entomobrya,intermedia,SPECIES,ACCEPTED,NE,-1.156793,52.639325,,2022-04-04T12:24:12Z,['COORDINATE_ROUNDED'],Collembola,GB,United Kingdom of Great Britain and Northern Ireland,iNaturalist research-grade observations,4.3091,1.967,false,built,9.5,5.6,12.6,6.8,,258.0,29.0,,1009.5,,64.0,107.0,282.0,130.0,259.0,7054.0,395.0,346.0,987.0,574.0
3760299843,US,HUMAN_OBSERVATION,PRESENT,"Entomobrya intermedia G.Brook, 1884","Entomobrya intermedia G.Brook, 1884",Animalia,Arthropoda,,Entomobryidae,Entomobrya,Entomobrya intermedia,Entomobrya,intermedia,SPECIES,ACCEPTED,NE,-1.156843,52.639384,,2022-04-04T12:27:28Z,['COORDINATE_ROUNDED'],Collembola,GB,United Kingdom of Great Britain and Northern Ireland,iNaturalist research-grade observations,4.3088,1.9671,false,built,9.5,5.6,12.6,6.8,,258.0,29.0,,1009.5,,64.0,107.0,282.0,130.0,259.0,7054.0,395.0,346.0,987.0,574.0
3759465878,US,HUMAN_OBSERVATION,PRESENT,"Cryptops Leach, 1815","Cryptops Leach, 1815",Animalia,Arthropoda,Scolopendromorpha,Cryptopidae,Cryptops,,Cryptops,,GENUS,ACCEPTED,,-1.15677,52.639491,,2022-04-04T12:19:15Z,['COORDINATE_ROUNDED'],Chilopoda,GB,United Kingdom of Great Britain and Northern Ireland,iNaturalist research-grade observations,4.307,1.967,false,built,9.5,5.6,12.6,6.8,,258.0,29.0,,1009.5,,64.0,107.0,282.0,130.0,259.0,7054.0,395.0,346.0,987.0,574.0
3759286845,US,HUMAN_OBSERVATION,PRESENT,"Drosophila hydei Sturtevant, 1921","Drosophila hydei Sturtevant, 1921",Animalia,Arthropoda,Diptera,Drosophilidae,Drosophila,Drosophila hydei,Drosophila,hydei,SPECIES,ACCEPTED,NE,-1.156843,52.639384,,2022-04-04T12:27:46Z,['COORDINATE_ROUNDED'],Insecta,GB,United Kingdom of Great Britain and Northern Ireland,iNaturalist research-grade observations,4.3088,1.9671,false,built,9.5,5.6,12.6,6.8,,258.0,29.0,,1009.5,,64.0,107.0,282.0,130.0,259.0,7054.0,395.0,346.0,987.0,574.0
3759920877,GB,HUMAN_OBSERVATION,PRESENT,"Harmonia axyridis (Pallas, 1773)","Harmonia axyridis (Pallas, 1773)",Animalia,Arthropoda,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis,Harmonia,axyridis,SPECIES,ACCEPTED,NE,-1.544272,52.783749,1179.0,2022-04-04T20:08:20Z,['COORDINATE_ROUNDED'],Insecta,GB,United Kingdom of Great Britain and Northern Ireland,iNaturalist research-grade observations,5.419,1.4398,false,built,9.5,5.6,12.6,6.8,,258.0,29.0,53.0,1009.5,,61.0,100.0,280.0,120.0,292.0,6827.0,349.0,366.0,920.0,590.0
3786434506,GB,HUMAN_OBSERVATION,PRESENT,"Spatula querquedula (Linnaeus, 1758)","Anas querquedula Linnaeus, 1758",Animalia,Chordata,Anseriformes,Anatidae,Anas,Anas querquedula,Spatula,querquedula,SPECIES,SYNONYM,LC,-1.1,52.7,7071.1,2022-04-04T00:00:00Z,['FOOTPRINT_WKT_INVALID'],Aves,GB,United Kingdom of Great Britain and Northern Ireland,,4.2202,1.4767,false,trees,9.5,5.6,12.6,6.8,,258.0,29.0,46.3,1009.5,,63.0,110.0,297.0,128.0,269.0,7084.0,379.0,357.0,1005.0,560.0
3823182480,NL,HUMAN_OBSERVATION,PRESENT,"Pluvialis fulva (Gmelin, 1789)","Pluvialis fulva (Gmelin, 1789)",Animalia,Chordata,Charadriiformes,Charadriidae,Pluvialis,Pluvialis fulva,Pluvialis,fulva,SPECIES,ACCEPTED,LC,1.672373,52.478958,1.0,2022-04-04T00:00:00Z,['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT'],Aves,GB,United Kingdom of Great Britain and Northern Ireland,,1.2369,0.8028,false,grass,9.6,6.3,12.9,,,256.0,29.0,50.0,1008.9,,65.0,107.99999999999999,345.0,92.0,260.0,7090.0,347.0,396.0,786.0,561.0
3759321948,US,HUMAN_OBSERVATION,PRESENT,"Reticularia lycoperdon Bull., 1790","Reticularia lycoperdon Bull., 1790",Protozoa,Mycetozoa,Cribrariales,Tubiferaceae,Reticularia,Reticularia lycoperdon,Reticularia,lycoperdon,SPECIES,ACCEPTED,NE,-1.506668,52.706676,18.0,2022-04-04T11:48:25Z,['COORDINATE_ROUNDED'],Myxomycetes,GB,United Kingdom of Great Britain and Northern Ireland,iNaturalist research-grade observations,4.7306,1.2332,false,built,9.5,5.6,12.6,6.8,,258.0,29.0,37.0,1009.5,,63.0,102.0,284.0,127.0,263.0,6327.0,337.0,399.0,908.0,589.0
3786434490,GB,HUMAN_OBSERVATION,PRESENT,"Mompha epilobiella (Denis & Schiffermüller, 1775)","Mompha epilobiella (Denis & Schiffermüller, 1775)",Animalia,Arthropoda,Lepidoptera,Momphidae,Mompha,Mompha epilobiella,Mompha,epilobiella,SPECIES,ACCEPTED,NE,-1.234699,52.537471,7.1,2022-04-04T00:00:00Z,['FOOTPRINT_WKT_INVALID'],Insecta,GB,United Kingdom of Great Britain and Northern Ireland,,5.3253,1.3771,false,crops,9.5,5.6,12.6,6.8,,258.0,29.0,,1009.5,,63.0,108.0,290.0,121.0,321.0,6608.0,315.0,365.0,872.5,572.0
3786395520,GB,HUMAN_OBSERVATION,PRESENT,"Stenodema laevigata (Linnaeus, 1758)","Stenodema laevigata (Linnaeus, 1758)",Animalia,Arthropoda,Hemiptera,Miridae,Stenodema,Stenodema laevigata,Stenodema,laevigata,SPECIES,ACCEPTED,NE,-1.300349,52.766489,7.1,2022-04-04T00:00:00Z,['FOOTPRINT_WKT_INVALID'],Insecta,GB,United Kingdom of Great Britain and Northern Ireland,,6.1356,1.2691,false,built,9.5,5.6,12.6,6.8,,258.0,29.0,53.0,1009.5,,63.0,105.0,283.0,149.0,272.0,6876.0,351.0,374.0,953.0,590.0
3786429303,GB,HUMAN_OBSERVATION,PRESENT,"Propylea quatuordecimpunctata (Linnaeus, 1758)","Propylaea quatuordecimpunctata (Linnaeus, 1758)",Animalia,Arthropoda,Coleoptera,Coccinellidae,Propylaea,Propylaea quatuordecimpunctata,Propylea,quatuordecimpunctata,SPECIES,SYNONYM,NE,-1.300349,52.766489,7.1,2022-04-04T00:00:00Z,"['FOOTPRINT_WKT_INVALID', 'TAXON_MATCH_FUZZY']",Insecta,GB,United Kingdom of Great Britain and Northern Ireland,,6.1356,1.2691,false,built,9.5,5.6,12.6,6.8,,258.0,29.0,53.0,1009.5,,63.0,105.0,283.0,149.0,272.0,6876.0,351.0,374.0,953.0,590.0
3784660771,US,HUMAN_OBSERVATION,PRESENT,"Ardea cinerea Linnaeus, 1758","Ardea cinerea Linnaeus, 1758",Animalia,Chordata,Pelecaniformes,Ardeidae,Ardea,Ardea cinerea,Ardea,cinerea,SPECIES,ACCEPTED,LC,-1.441728,52.890308,5.0,2022-04-04T12:48:24Z,['COORDINATE_ROUNDED'],Aves,GB,United Kingdom of Great Britain and Northern Ireland,iNaturalist research-grade observations,6.3849,1.6632,false,built,9.5,5.6,12.6,6.8,,258.0,29.0,53.0,1009.5,,63.0,100.0,296.0,103.0,245.0,6388.0,380.0,370.0,943.0,582.0
3759541835,US,HUMAN_OBSERVATION,PRESENT,Fritillaria meleagris L.,Fritillaria meleagris L.,Plantae,Tracheophyta,Liliales,Liliaceae,Fritillaria,Fritillaria meleagris,Fritillaria,meleagris,SPECIES,ACCEPTED,NE,-1.60943,52.676617,26004.0,2022-04-04T12:36:35Z,['COORDINATE_ROUNDED'],Liliopsida,GB,United Kingdom of Great Britain and Northern Ireland,iNaturalist research-grade observations,4.6254,1.232,false,crops,9.5,5.6,12.6,6.8,,258.0,29.0,37.0,1009.5,,64.0,105.0,303.00000000000006,123.0,228.0,6163.5,365.0,404.00000000000006,846.87931034482767,575.0
3786437475,GB,HUMAN_OBSERVATION,PRESENT,Prunus spinosa L.,Prunus spinosa L.,Plantae,Tracheophyta,Rosales,Rosaceae,Prunus,Prunus spinosa,Prunus,spinosa,SPECIES,ACCEPTED,LC,-1.432319,52.710154,70.7,2022-04-04T00:00:00Z,['FOOTPRINT_WKT_INVALID'],Magnoliopsida,GB,United Kingdom of Great Britain and Northern Ireland,,5.1607,1.2226,false,trees,9.5,5.6,12.6,6.8,,258.0,29.0,53.0,1009.5,,61.0,101.0,283.0,130.0,252.0,6626.0000000000009,339.0,407.0,943.0,594.0
3786052400,GB,HUMAN_OBSERVATION,PRESENT,"Odacantha melanura (Linnaeus, 1767)","Odacantha melanura (Linnaeus, 1767)",Animalia,Arthropoda,Coleoptera,Carabidae,Odacantha,Odacantha melanura,Odacantha,melanura,SPECIES,ACCEPTED,NE,1.513116,52.757469,70.7,2022-04-04T00:00:00Z,['FOOTPRINT_WKT_INVALID'],Insecta,GB,United Kingdom of Great Britain and Northern Ireland,,1.1481,0.6005,false,trees,9.6,6.3,12.9,,,256.0,29.0,50.0,1008.9,,66.0,105.0,331.99999999999994,99.999999999999986,258.0,6764.8142857142857,339.0,401.0,777.99999999999989,554.0
3759290854,US,HUMAN_OBSERVATION,PRESENT,"Erithacus rubecula (Linnaeus, 1758)","Erithacus rubecula (Linnaeus, 1758)",Animalia,Chordata,Passeriformes,Muscicapidae,Erithacus,Erithacus rubecula,Erithacus,rubecula,SPECIES,ACCEPTED,LC,-1.534668,52.651203,13.0,2022-04-04T14:15:03Z,['COORDINATE_ROUNDED'],Aves,GB,United Kingdom of Great Britain and Northern Ireland,iNaturalist research-grade observations,4.739,1.1443,false,crops,9.5,5.6,12.6,6.8,,258.0,29.0,37.0,1009.5,,63.0,107.0,297.0,123.0,264.0,6206.6910569105694,351.0,383.99999999999994,853.0,586.0
3786436356,GB,HUMAN_OBSERVATION,PRESENT,Asplenium trichomanes L.,Asplenium trichomanes L.,Plantae,Tracheophyta,Polypodiales,Aspleniaceae,Asplenium,Asplenium trichomanes,Asplenium,trichomanes,SPECIES,ACCEPTED,NE,-1.282982,52.700356,70.7,2022-04-04T00:00:00Z,['FOOTPRINT_WKT_INVALID'],Polypodiopsida,GB,United Kingdom of Great Britain and Northern Ireland,,5.3377,1.4616,false,trees,9.5,5.6,12.6,6.8,,258.0,29.0,53.0,1009.5,,59.0,99.0,288.00000000000006,134.0,277.0,6649.4043887147336,338.0,391.0,1025.0,571.0
