gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
3747265667,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/109036271,Animalia,Chordata,Mammalia,Carnivora,Canidae,Chrysocyon,Chrysocyon brachyurus,,SPECIES,"Chrysocyon brachyurus (Illiger, 1815)",Chrysocyon brachyurus,NA,BR,,Minas Gerais,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-20.304526,-46.41993,30490,NA,NA,NA,NA,NA,2022-02-24T18:36:16Z,24,2,2022,2434450,2434450,HUMAN_OBSERVATION,iNaturalist,Observations,109036271,NA,Henrique C. Costa,2022-03-20 11:44:46,CC_BY_NC_4_0,Henrique C. Costa,Henrique C. Costa,NA,NA,2022-06-03T10:58:31Z,StillImage,COORDINATE_ROUNDED
3747250685,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/109035730,Animalia,Chordata,Mammalia,Carnivora,Canidae,Chrysocyon,Chrysocyon brachyurus,,SPECIES,"Chrysocyon brachyurus (Illiger, 1815)",Chrysocyon brachyurus,NA,BR,,Minas Gerais,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-20.29978,-46.509507,30490,NA,NA,NA,NA,NA,2022-02-23T21:09:05Z,23,2,2022,2434450,2434450,HUMAN_OBSERVATION,iNaturalist,Observations,109035730,NA,Henrique C. Costa,2022-03-20 11:33:07,CC_BY_NC_4_0,Henrique C. Costa,Henrique C. Costa,NA,NA,2022-06-03T10:58:52Z,StillImage,COORDINATE_ROUNDED
3457203994,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/105102608,Animalia,Chordata,Mammalia,Carnivora,Canidae,Chrysocyon,Chrysocyon brachyurus,,SPECIES,"Chrysocyon brachyurus (Illiger, 1815)",Chrysocyon brachyurus,NA,BR,,Goiás,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-16.631452,-47.619873,30795,NA,NA,NA,NA,NA,2022-01-16T15:05:07Z,16,1,2022,2434450,2434450,HUMAN_OBSERVATION,iNaturalist,Observations,105102608,NA,Enrico A. R. Tosto,2022-01-17 23:08:29,CC_BY_NC_4_0,Cecilia Manavella,Cecilia Manavella,NA,NA,2022-06-03T11:31:15Z,StillImage,COORDINATE_ROUNDED
3802809532,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/118555716,Animalia,Chordata,Mammalia,Rodentia,Caviidae,Hydrochoerus,Hydrochoerus hydrochaeris,,SPECIES,"Hydrochoerus hydrochaeris (Linnaeus, 1766)",Hydrochoerus hydrochaeris,NA,BR,,Distrito Federal,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-15.819243,-47.835223,104,NA,NA,NA,NA,NA,2022-04-03T18:10:00Z,3,4,2022,5786666,5786666,HUMAN_OBSERVATION,iNaturalist,Observations,118555716,NA,taisb_schwartz,2022-05-24 19:31:00,CC_BY_NC_4_0,taisb_schwartz,taisb_schwartz,NA,NA,2022-06-03T11:40:29Z,StillImage,COORDINATE_ROUNDED
3802611051,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/118254524,Animalia,Chordata,Mammalia,Rodentia,Caviidae,Hydrochoerus,Hydrochoerus hydrochaeris,,SPECIES,"Hydrochoerus hydrochaeris (Linnaeus, 1766)",Hydrochoerus hydrochaeris,NA,BR,,Distrito Federal,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-15.78591,-47.834657,23,NA,NA,NA,NA,NA,2022-05-22T17:02:55Z,22,5,2022,5786666,5786666,HUMAN_OBSERVATION,iNaturalist,Observations,118254524,NA,raquelcaet,2022-05-22 20:06:03,CC_BY_NC_4_0,raquelcaet,raquelcaet,NA,NA,2022-06-03T11:14:49Z,StillImage,COORDINATE_ROUNDED
3802545537,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/117933002,Animalia,Chordata,Mammalia,Rodentia,Caviidae,Hydrochoerus,Hydrochoerus hydrochaeris,,SPECIES,"Hydrochoerus hydrochaeris (Linnaeus, 1766)",Hydrochoerus hydrochaeris,NA,BR,,São Paulo,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-23.715072,-46.429805,4,NA,NA,NA,NA,NA,2022-03-05T06:54:00Z,5,3,2022,5786666,5786666,HUMAN_OBSERVATION,iNaturalist,Observations,117933002,NA,miguelmagro,2022-05-20 23:29:02,CC_BY_NC_4_0,miguelmagro,miguelmagro,NA,NA,2022-06-03T11:55:07Z,StillImage,COORDINATE_ROUNDED
3802394161,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/118391215,Animalia,Chordata,Mammalia,Rodentia,Caviidae,Hydrochoerus,Hydrochoerus hydrochaeris,,SPECIES,"Hydrochoerus hydrochaeris (Linnaeus, 1766)",Hydrochoerus hydrochaeris,NA,BR,,São Paulo,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-22.88523,-47.043718,4,NA,NA,NA,NA,NA,2022-05-23T11:20:00Z,23,5,2022,5786666,5786666,HUMAN_OBSERVATION,iNaturalist,Observations,118391215,NA,Nelson Wisnik,2022-05-23 16:58:46,CC_BY_NC_4_0,Nelson Wisnik,Nelson Wisnik,NA,NA,2022-06-03T11:17:04Z,StillImage,COORDINATE_ROUNDED
3802351862,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/118095450,Animalia,Chordata,Mammalia,Rodentia,Caviidae,Hydrochoerus,Hydrochoerus hydrochaeris,,SPECIES,"Hydrochoerus hydrochaeris (Linnaeus, 1766)",Hydrochoerus hydrochaeris,NA,BR,,São Paulo,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-22.904189,-47.019398,4,NA,NA,NA,NA,NA,2022-05-21T16:41:00Z,21,5,2022,5786666,5786666,HUMAN_OBSERVATION,iNaturalist,Observations,118095450,NA,Nelson Wisnik,2022-05-21 23:45:08,CC_BY_NC_4_0,Nelson Wisnik,Nelson Wisnik,NA,NA,2022-06-03T11:10:01Z,StillImage,COORDINATE_ROUNDED
3785094586,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/117580164,Animalia,Chordata,Mammalia,Rodentia,Caviidae,Hydrochoerus,Hydrochoerus hydrochaeris,,SPECIES,"Hydrochoerus hydrochaeris (Linnaeus, 1766)",Hydrochoerus hydrochaeris,NA,BR,,Mato Grosso,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-15.5949,-56.057736,9,NA,NA,NA,NA,NA,2022-05-07T06:46:34Z,7,5,2022,5786666,5786666,HUMAN_OBSERVATION,iNaturalist,Observations,117580164,NA,fabiologopro,2022-05-18 12:20:02,CC_BY_NC_4_0,fabiologopro,fabiologopro,NA,NA,2022-06-03T11:27:36Z,StillImage,COORDINATE_ROUNDED
3784907780,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/116946505,Animalia,Chordata,Mammalia,Rodentia,Caviidae,Hydrochoerus,Hydrochoerus hydrochaeris,,SPECIES,"Hydrochoerus hydrochaeris (Linnaeus, 1766)",Hydrochoerus hydrochaeris,NA,BR,,Rio Grande do Sul,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-29.983421,-56.158556,NA,NA,NA,NA,NA,NA,2022-05-13T11:04:41Z,13,5,2022,5786666,5786666,HUMAN_OBSERVATION,iNaturalist,Observations,116946505,NA,João Gava Just,2022-05-14 09:48:23,CC_BY_NC_4_0,João Gava Just,João Gava Just,NA,NA,2022-06-03T11:00:33Z,StillImage,COORDINATE_ROUNDED
3784896817,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/117801086,Animalia,Chordata,Mammalia,Rodentia,Caviidae,Hydrochoerus,Hydrochoerus hydrochaeris,,SPECIES,"Hydrochoerus hydrochaeris (Linnaeus, 1766)",Hydrochoerus hydrochaeris,NA,BR,,Minas Gerais,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-18.894283,-48.350297,42,NA,NA,NA,NA,NA,2022-05-19T16:03:16Z,19,5,2022,5786666,5786666,HUMAN_OBSERVATION,iNaturalist,Observations,117801086,NA,jeffdean,2022-05-20 00:24:32,CC_BY_NC_4_0,jeffdean,jeffdean,NA,NA,2022-06-03T11:20:28Z,StillImage,COORDINATE_ROUNDED
3784896530,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/117525632,Animalia,Chordata,Mammalia,Rodentia,Caviidae,Hydrochoerus,Hydrochoerus hydrochaeris,,SPECIES,"Hydrochoerus hydrochaeris (Linnaeus, 1766)",Hydrochoerus hydrochaeris,NA,BR,,São Paulo,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-23.553925,-46.725225,24,NA,NA,NA,NA,NA,2022-04-02T13:40:48Z,2,4,2022,5786666,5786666,HUMAN_OBSERVATION,iNaturalist,Observations,117525632,NA,José Valério,2022-05-18 00:07:27,CC_BY_NC_4_0,José Valério,José Valério,NA,NA,2022-06-03T11:20:06Z,StillImage,COORDINATE_ROUNDED
3784788021,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/117289535,Animalia,Chordata,Mammalia,Rodentia,Caviidae,Hydrochoerus,Hydrochoerus hydrochaeris,,SPECIES,"Hydrochoerus hydrochaeris (Linnaeus, 1766)",Hydrochoerus hydrochaeris,NA,BR,,Minas Gerais,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-22.842682,-46.273241,2935,NA,NA,NA,NA,NA,2022-05-10T09:20:00Z,10,5,2022,5786666,5786666,HUMAN_OBSERVATION,iNaturalist,Observations,117289535,NA,alessandrorocha_eco,2022-05-16 10:46:55,CC_BY_NC_4_0,alessandrorocha_eco,alessandrorocha_eco,NA,NA,2022-06-03T10:59:51Z,StillImage,COORDINATE_ROUNDED
3773805315,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/115185821,Animalia,Chordata,Mammalia,Rodentia,Caviidae,Hydrochoerus,Hydrochoerus hydrochaeris,,SPECIES,"Hydrochoerus hydrochaeris (Linnaeus, 1766)",Hydrochoerus hydrochaeris,NA,BR,,Acre,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-9.965363,-67.86781,NA,NA,NA,NA,NA,NA,2022-04-30T16:36:00Z,30,4,2022,5786666,5786666,HUMAN_OBSERVATION,iNaturalist,Observations,115185821,NA,Edson Guilherme,2022-05-03 19:03:38,CC_BY_NC_4_0,Edson Guilherme,Edson Guilherme,NA,NA,2022-06-03T11:17:40Z,StillImage,COORDINATE_ROUNDED
3773764291,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/115202870,Animalia,Chordata,Mammalia,Rodentia,Caviidae,Hydrochoerus,Hydrochoerus hydrochaeris,,SPECIES,"Hydrochoerus hydrochaeris (Linnaeus, 1766)",Hydrochoerus hydrochaeris,NA,BR,,São Paulo,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-23.503381,-46.727562,8,NA,NA,NA,NA,NA,2022-05-03T17:19:45Z,3,5,2022,5786666,5786666,HUMAN_OBSERVATION,iNaturalist,Observations,115202870,NA,adrianahelena,2022-05-03 20:20:04,CC_BY_NC_4_0,adrianahelena,adrianahelena,NA,NA,2022-06-03T11:39:45Z,StillImage,COORDINATE_ROUNDED
3773565348,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/113883802,Animalia,Chordata,Mammalia,Rodentia,Caviidae,Hydrochoerus,Hydrochoerus hydrochaeris,,SPECIES,"Hydrochoerus hydrochaeris (Linnaeus, 1766)",Hydrochoerus hydrochaeris,NA,BR,,Paraná,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-25.435149,-49.306816,98,NA,NA,NA,NA,NA,2022-04-30T14:43:16Z,30,4,2022,5786666,5786666,HUMAN_OBSERVATION,iNaturalist,Observations,113883802,NA,Mylena Pinheiro,2022-04-30 17:45:54,CC_BY_NC_4_0,Mylena Pinheiro,Mylena Pinheiro,NA,NA,2022-06-03T11:19:32Z,StillImage,COORDINATE_ROUNDED
3773528717,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/115976830,Animalia,Chordata,Mammalia,Rodentia,Caviidae,Hydrochoerus,Hydrochoerus hydrochaeris,,SPECIES,"Hydrochoerus hydrochaeris (Linnaeus, 1766)",Hydrochoerus hydrochaeris,NA,BR,,Rio de Janeiro,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-22.466704,-44.448642,21,NA,NA,NA,NA,NA,2022-04-21T15:56:00Z,21,4,2022,5786666,5786666,HUMAN_OBSERVATION,iNaturalist,Observations,115976830,NA,Caio Notz,2022-05-07 21:24:32,CC_BY_NC_4_0,Caio Notz,Caio Notz,NA,NA,2022-06-03T11:22:00Z,StillImage,COORDINATE_ROUNDED
3773380442,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/114072162,Animalia,Chordata,Mammalia,Rodentia,Caviidae,Hydrochoerus,Hydrochoerus hydrochaeris,,SPECIES,"Hydrochoerus hydrochaeris (Linnaeus, 1766)",Hydrochoerus hydrochaeris,NA,BR,,Rio de Janeiro,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-23.02745,-43.496267,585,NA,NA,NA,NA,NA,2022-04-30T19:56:00Z,30,4,2022,5786666,5786666,HUMAN_OBSERVATION,iNaturalist,Observations,114072162,NA,nena_bergallo,2022-05-01 02:30:57,CC_BY_NC_4_0,nena_bergallo,nena_bergallo,NA,NA,2022-06-03T11:55:00Z,StillImage,COORDINATE_ROUNDED
3773225208,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/114380349,Animalia,Chordata,Mammalia,Rodentia,Caviidae,Hydrochoerus,Hydrochoerus hydrochaeris,,SPECIES,"Hydrochoerus hydrochaeris (Linnaeus, 1766)",Hydrochoerus hydrochaeris,NA,BR,,Distrito Federal,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-15.796023,-47.809398,6,NA,NA,NA,NA,NA,2022-05-01T17:23:33Z,1,5,2022,5786666,5786666,HUMAN_OBSERVATION,iNaturalist,Observations,114380349,NA,Eric Fischer Rempe,2022-05-01 20:25:34,CC_BY_NC_4_0,Eric Fischer Rempe,Eric Fischer Rempe,NA,NA,2022-06-03T11:38:27Z,StillImage,COORDINATE_ROUNDED
3773163568,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/114503934,Animalia,Chordata,Mammalia,Rodentia,Caviidae,Hydrochoerus,Hydrochoerus hydrochaeris,,SPECIES,"Hydrochoerus hydrochaeris (Linnaeus, 1766)",Hydrochoerus hydrochaeris,NA,BR,,São Paulo,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-23.573505,-46.465497,24,NA,NA,NA,NA,NA,2022-05-01T09:40:00Z,1,5,2022,5786666,5786666,HUMAN_OBSERVATION,iNaturalist,Observations,114503934,NA,José Valério,2022-05-02 01:35:38,CC_BY_NC_4_0,José Valério,José Valério,NA,NA,2022-06-03T10:59:24Z,StillImage,COORDINATE_ROUNDED
3772866839,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/115111161,Animalia,Chordata,Mammalia,Rodentia,Caviidae,Hydrochoerus,Hydrochoerus hydrochaeris,,SPECIES,"Hydrochoerus hydrochaeris (Linnaeus, 1766)",Hydrochoerus hydrochaeris,NA,BR,,Distrito Federal,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-15.829952,-47.87448,4579,NA,NA,NA,NA,NA,2022-04-30T01:33:00Z,30,4,2022,5786666,5786666,HUMAN_OBSERVATION,iNaturalist,Observations,115111161,NA,fernandalago,2022-05-03 13:35:12,CC_BY_NC_4_0,fernandalago,fernandalago,NA,NA,2022-06-03T10:59:25Z,StillImage,COORDINATE_ROUNDED
3772840922,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/115277818,Animalia,Chordata,Mammalia,Rodentia,Caviidae,Hydrochoerus,Hydrochoerus hydrochaeris,,SPECIES,"Hydrochoerus hydrochaeris (Linnaeus, 1766)",Hydrochoerus hydrochaeris,NA,BR,,Rio Grande do Sul,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-29.334476,-51.665769,319087,NA,NA,NA,NA,NA,2022-01-25T12:01:54Z,25,1,2022,5786666,5786666,HUMAN_OBSERVATION,iNaturalist,Observations,115277818,NA,ferraz76,2022-05-04 03:01:06,CC_BY_NC_4_0,ferraz76,ferraz76,NA,NA,2022-06-03T11:14:46Z,,COORDINATE_ROUNDED
3772755643,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/113489754,Animalia,Chordata,Mammalia,Rodentia,Caviidae,Hydrochoerus,Hydrochoerus hydrochaeris,,SPECIES,"Hydrochoerus hydrochaeris (Linnaeus, 1766)",Hydrochoerus hydrochaeris,NA,BR,,Paraná,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-25.428557,-49.313298,8,NA,NA,NA,NA,NA,2022-04-29T15:07:34Z,29,4,2022,5786666,5786666,HUMAN_OBSERVATION,iNaturalist,Observations,113489754,NA,Michal Sloviak,2022-04-29 19:40:10,CC_BY_NC_4_0,Elyon gabriel,Elyon gabriel,NA,NA,2022-06-03T11:13:43Z,StillImage,COORDINATE_ROUNDED
3772656007,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/113824578,Animalia,Chordata,Mammalia,Rodentia,Caviidae,Hydrochoerus,Hydrochoerus hydrochaeris,,SPECIES,"Hydrochoerus hydrochaeris (Linnaeus, 1766)",Hydrochoerus hydrochaeris,NA,BR,,Distrito Federal,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-15.75254,-47.867266,8,NA,NA,NA,NA,NA,2022-04-30T12:15:44Z,30,4,2022,5786666,5786666,HUMAN_OBSERVATION,iNaturalist,Observations,113824578,NA,Eric Fischer Rempe,2022-04-30 15:19:44,CC_BY_NC_4_0,Eric Fischer Rempe,Eric Fischer Rempe,NA,NA,2022-06-03T11:54:39Z,StillImage,COORDINATE_ROUNDED
3772581653,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/114814566,Animalia,Chordata,Mammalia,Rodentia,Caviidae,Hydrochoerus,Hydrochoerus hydrochaeris,,SPECIES,"Hydrochoerus hydrochaeris (Linnaeus, 1766)",Hydrochoerus hydrochaeris,NA,BR,,Paraná,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-25.473665,-49.322962,5,NA,NA,NA,NA,NA,2022-05-02T16:08:28Z,2,5,2022,5786666,5786666,HUMAN_OBSERVATION,iNaturalist,Observations,114814566,NA,Enrico A. R. Tosto,2022-05-02 20:16:36,CC_BY_NC_4_0,larikummer,larikummer,NA,NA,2022-06-03T10:59:15Z,StillImage,COORDINATE_ROUNDED
3772507918,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/116268235,Animalia,Chordata,Mammalia,Rodentia,Caviidae,Hydrochoerus,Hydrochoerus hydrochaeris,,SPECIES,"Hydrochoerus hydrochaeris (Linnaeus, 1766)",Hydrochoerus hydrochaeris,NA,BR,,São Paulo,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-21.779084,-48.179264,10962,NA,NA,NA,NA,NA,2022-03-22T09:39:00Z,22,3,2022,5786666,5786666,HUMAN_OBSERVATION,iNaturalist,Observations,116268235,NA,,NA,CC_BY_NC_4_0,PoloNes,PoloNes,NA,NA,2022-06-03T11:00:18Z,StillImage,COORDINATE_ROUNDED
3772504590,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/114024720,Animalia,Chordata,Mammalia,Rodentia,Caviidae,Hydrochoerus,Hydrochoerus hydrochaeris,,SPECIES,"Hydrochoerus hydrochaeris (Linnaeus, 1766)",Hydrochoerus hydrochaeris,NA,BR,,São Paulo,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-23.458539,-46.637813,8,NA,NA,NA,NA,NA,2022-04-30T00:00:00Z,30,4,2022,5786666,5786666,HUMAN_OBSERVATION,iNaturalist,Observations,114024720,NA,Luciano Bernardes,2022-04-30 23:52:00,CC_BY_NC_4_0,Luciano Bernardes,Luciano Bernardes,NA,NA,2022-06-03T11:55:07Z,StillImage,COORDINATE_ROUNDED
3772485409,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/114736587,Animalia,Chordata,Mammalia,Rodentia,Caviidae,Hydrochoerus,Hydrochoerus hydrochaeris,,SPECIES,"Hydrochoerus hydrochaeris (Linnaeus, 1766)",Hydrochoerus hydrochaeris,NA,BR,,Distrito Federal,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-15.795263,-47.810031,5,NA,NA,NA,NA,NA,2022-05-02T12:48:11Z,2,5,2022,5786666,5786666,HUMAN_OBSERVATION,iNaturalist,Observations,114736587,NA,Eric Fischer Rempe,2022-05-02 16:09:05,CC_BY_NC_4_0,Eric Fischer Rempe,Eric Fischer Rempe,NA,NA,2022-06-03T10:59:09Z,StillImage,COORDINATE_ROUNDED
3772472716,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/114390331,Animalia,Chordata,Mammalia,Rodentia,Caviidae,Hydrochoerus,Hydrochoerus hydrochaeris,,SPECIES,"Hydrochoerus hydrochaeris (Linnaeus, 1766)",Hydrochoerus hydrochaeris,NA,BR,,São Paulo,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-23.46182,-46.634117,30,NA,NA,NA,NA,NA,2022-05-01T08:24:38Z,1,5,2022,5786666,5786666,HUMAN_OBSERVATION,iNaturalist,Observations,114390331,NA,Rodrigo Paiva Lazaro,2022-05-01 22:43:13,CC_BY_NC_4_0,lisleao,lisleao,NA,NA,2022-06-03T11:55:08Z,StillImage,COORDINATE_ROUNDED
3772436840,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/113491173,Animalia,Chordata,Mammalia,Rodentia,Caviidae,Hydrochoerus,Hydrochoerus hydrochaeris,,SPECIES,"Hydrochoerus hydrochaeris (Linnaeus, 1766)",Hydrochoerus hydrochaeris,NA,BR,,Paraná,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-25.428201,-49.312682,4,NA,NA,NA,NA,NA,2022-04-29T15:11:31Z,29,4,2022,5786666,5786666,HUMAN_OBSERVATION,iNaturalist,Observations,113491173,NA,Elyon gabriel,2022-04-29 18:10:06,CC_BY_NC_4_0,Elyon gabriel,Elyon gabriel,NA,NA,2022-06-03T11:17:24Z,StillImage,COORDINATE_ROUNDED
3772422934,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/113722986,Animalia,Chordata,Mammalia,Rodentia,Caviidae,Hydrochoerus,Hydrochoerus hydrochaeris,,SPECIES,"Hydrochoerus hydrochaeris (Linnaeus, 1766)",Hydrochoerus hydrochaeris,NA,BR,,Paraná,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-25.427697,-49.309483,20,NA,NA,NA,NA,NA,2022-04-27T10:18:35Z,27,4,2022,5786666,5786666,HUMAN_OBSERVATION,iNaturalist,Observations,113722986,NA,cidawerneck,2022-04-30 10:52:42,CC_BY_NC_4_0,deniseneuwd,deniseneuwd,NA,NA,2022-06-03T11:55:08Z,StillImage,COORDINATE_ROUNDED
3764627317,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/113217102,Animalia,Chordata,Mammalia,Rodentia,Caviidae,Hydrochoerus,Hydrochoerus hydrochaeris,,SPECIES,"Hydrochoerus hydrochaeris (Linnaeus, 1766)",Hydrochoerus hydrochaeris,NA,BR,,Mato Grosso do Sul,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-20.09693,-56.007061,8,NA,NA,NA,NA,NA,2022-04-27T08:54:00Z,27,4,2022,5786666,5786666,HUMAN_OBSERVATION,iNaturalist,Observations,113217102,NA,Jessica Gilbert,2022-04-28 14:20:37,CC_BY_NC_4_0,Jessica Gilbert,Jessica Gilbert,NA,NA,2022-06-03T10:58:32Z,StillImage,COORDINATE_ROUNDED
3764555229,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/113158465,Animalia,Chordata,Mammalia,Rodentia,Caviidae,Hydrochoerus,Hydrochoerus hydrochaeris,,SPECIES,"Hydrochoerus hydrochaeris (Linnaeus, 1766)",Hydrochoerus hydrochaeris,NA,BR,,Distrito Federal,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-15.672238,-47.856846,5,NA,NA,NA,NA,NA,2022-04-27T20:47:22Z,27,4,2022,5786666,5786666,HUMAN_OBSERVATION,iNaturalist,Observations,113158465,NA,Eric Fischer Rempe,2022-04-27 23:48:57,CC_BY_NC_4_0,Eric Fischer Rempe,Eric Fischer Rempe,NA,NA,2022-06-03T11:30:24Z,StillImage,COORDINATE_ROUNDED
3764554841,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/112746841,Animalia,Chordata,Mammalia,Rodentia,Caviidae,Hydrochoerus,Hydrochoerus hydrochaeris,,SPECIES,"Hydrochoerus hydrochaeris (Linnaeus, 1766)",Hydrochoerus hydrochaeris,NA,BR,,Rio de Janeiro,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-22.963381,-43.209984,26,NA,NA,NA,NA,NA,2022-04-21T19:13:00Z,21,4,2022,5786666,5786666,HUMAN_OBSERVATION,iNaturalist,Observations,112746841,NA,marcoantoniozamith123,2022-04-24 22:13:59,CC_BY_NC_4_0,marcoantoniozamith123,marcoantoniozamith123,NA,NA,2022-06-03T11:38:22Z,StillImage,COORDINATE_ROUNDED
3764131515,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/112426239,Animalia,Chordata,Mammalia,Rodentia,Caviidae,Hydrochoerus,Hydrochoerus hydrochaeris,,SPECIES,"Hydrochoerus hydrochaeris (Linnaeus, 1766)",Hydrochoerus hydrochaeris,NA,BR,,Minas Gerais,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-20.904938,-42.029555,9,NA,NA,NA,NA,NA,2022-04-22T16:12:24Z,22,4,2022,5786666,5786666,HUMAN_OBSERVATION,iNaturalist,Observations,112426239,NA,cnovaes,2022-04-22 19:17:33,CC_BY_NC_4_0,cnovaes,cnovaes,NA,NA,2022-06-03T10:58:48Z,StillImage,COORDINATE_ROUNDED
